inst_filia_str,n_apariciones,pct,pct_acum,nombre_canonico,sigla,departamento_sede,naturaleza,estado
LA ESCUELA SUPERIOR DE GUERRA,1,0.001,98.71,,,,,pendiente_revision
UNIVERSIDAD DE ALCALA,1,0.001,98.71,,,,,pendiente_revision
CENTRO EMPRESARIAL EDUCATIVO CEMPED,1,0.001,98.71,,,,,pendiente_revision
SOCIEDAD NACIONAL DE LA CRUZ ROJA COLOMBIANA,1,0.001,98.71,,,,,pendiente_revision
RTS COLOMBIA,1,0.001,98.71,,,,,pendiente_revision
RECONOSER ID SAS,1,0.001,98.71,,,,,pendiente_revision
UNIVERSIDAD PEDRO DE VALDIVIA,1,0.001,98.71,,,,,pendiente_revision
FUNDACION GLOBAL DISEASE RESEARCH COLOMBIA,1,0.001,98.71,,,,,pendiente_revision
CLINICA ERASMO LTDA,1,0.001,98.72,,,,,pendiente_revision
CORPORACION UNIVERSITARIA AUTONOMA DEL NORTE,1,0.001,98.72,,,,,pendiente_revision
GRUPO DE EVALUACION DE TECNOLOGIAS Y POLITICAS EN SALUD,1,0.001,98.72,,,,,pendiente_revision
CORPORACION ECOLOGICA Y CULTURAL PENCA DE SABILA,1,0.001,98.72,,,,,pendiente_revision
CENTRO PSICOSOCIAL ARGENTINO,1,0.001,98.72,,,,,pendiente_revision
HOSPITAL INFANTIL DE PASTO,1,0.001,98.72,,,,,pendiente_revision
DEPARTAMENTO ADMINISTRATIVO DE PLANEACION SANTIAGO DE CALI,1,0.001,98.72,,,,,pendiente_revision
ALCALDIA DE SAN JOSE DE CUCUTA,1,0.001,98.72,,,,,pendiente_revision
COLEGOA AGUSTINIANO DE PALMIRA,1,0.001,98.72,,,,,pendiente_revision
CENTRO INCA LTDA.,1,0.001,98.72,,,,,pendiente_revision
IED THELMA ROSA AREVALO,1,0.001,98.73,,,,,pendiente_revision
ESTRIOS SAS,1,0.001,98.73,,,,,pendiente_revision
SECRETARIA DISTRITAL DE INTEGRACION SOCIAL,1,0.001,98.73,,,,,pendiente_revision
SONO SAS,1,0.001,98.73,,,,,pendiente_revision
MEDICAL CENTER LITOTRICIA,1,0.001,98.73,,,,,pendiente_revision
CORPORACION PAISAJES RURALES,1,0.001,98.73,,,,,pendiente_revision
E S E HOSPITAL SAN RAFAEL DE TUNJA,1,0.001,98.73,,,,,pendiente_revision
ECOLE POLYTECHNIQUE,1,0.001,98.73,,,,,pendiente_revision
CLINICA SOMER,1,0.001,98.73,,,,,pendiente_revision
INSTITUTO CISALVA,1,0.001,98.73,,,,,pendiente_revision
SECRETARIA DE EDUCACION DE BARRANQUILLA,1,0.001,98.74,,,,,pendiente_revision
UNIMINUTO REGIONAL SUR (CORPORACION UNIVERSITARIA MINUTO DE DIOS UNIMINUTO),1,0.001,98.74,,,,,pendiente_revision
UROBOSQUE CENTRO UROLOGICO,1,0.001,98.74,,,,,pendiente_revision
UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA UPTC SEDE TUNJA,1,0.001,98.74,,,,,pendiente_revision
COMPENSAR,1,0.001,98.74,,,,,pendiente_revision
UNIVERSIDAD SURCOLOMBIANA USCO,1,0.001,98.74,,,,,pendiente_revision
HOSPITAL REGIONAL DE LA ORINOQUIA ESE,1,0.001,98.74,,,,,pendiente_revision
DENTIX COLOMBIA,1,0.001,98.74,,,,,pendiente_revision
THE HUMMINGBIRD CONSERVANCY FUNDACION COLIBRI,1,0.001,98.74,,,,,pendiente_revision
TEXAS STATE UNIVERSITY SAN MARCOS,1,0.001,98.74,,,,,pendiente_revision
COLEGIO EL DIVINO NINO,1,0.001,98.75,,,,,pendiente_revision
INSTITUTO MEDICO DE ALTA TECNOLOGIA,1,0.001,98.75,,,,,pendiente_revision
CENTRO LATINOAMERICANO DE ESTUDIOS AMBIENTALES,1,0.001,98.75,,,,,pendiente_revision
COMPANIA GRUPO ENEL,1,0.001,98.75,,,,,pendiente_revision
CLINICAS ODONTOLOGICAS ORALSMILE IPS,1,0.001,98.75,,,,,pendiente_revision
SERVICIO NACIONAL DE APRENDIZAJE SENA C D T I VALLE (SERVICIO NACIONAL DE APRENDIZAJE SENA),1,0.001,98.75,,,,,pendiente_revision
INSTITUTO COMPLUTENSE DE ESTUDIOS INTERNACIONALES,1,0.001,98.75,,,,,pendiente_revision
ECJRC,1,0.001,98.75,,,,,pendiente_revision
IDOM CONSULTING ENGINEERING ARCHITECTURE SAU,1,0.001,98.75,,,,,pendiente_revision
THE CHILDREN'S HOSPITAL OF PHILADELPHIA,1,0.001,98.75,,,,,pendiente_revision
PERSONERIA DE MEDELLIN,1,0.001,98.76,,,,,pendiente_revision
FUNDACION JAVERIANA DE SERVICIOS MEDICO ODONTOLOGICOS JAVESALUD,1,0.001,98.76,,,,,pendiente_revision
INSTITUTO TECNICO INDUSTRIAL SALESIANO,1,0.001,98.76,,,,,pendiente_revision
UNIVERSIDAD NUESTRA SENORA DEL ROSARIO,1,0.001,98.76,,,,,pendiente_revision
ADMINISTRACION DE NEGOCIOS S C LTDA,1,0.001,98.76,,,,,pendiente_revision
UNIVERSITY OF CALIFORNIA - SAN DIEGO,1,0.001,98.76,,,,,pendiente_revision
ECOSOCIAL CONSULTORES SAS,1,0.001,98.76,,,,,pendiente_revision
ESTANCIA POSDOCTORAL PROGRAMA DE POSGRADUACAO EM VETERINARIA UNIVERSIDADE FEDERAL DE PELOTAS PELOTAS RS BRASIL,1,0.001,98.76,,,,,pendiente_revision
CENTRO DE INVESTIGACION Y DESARROLLO EN CIENCIAS APLICADAS DR JORGE RONCO CINDECA,1,0.001,98.76,,,,,pendiente_revision
CORPORACION INSTITUTO SUPERIOR DE EDUCACION SOCIAL ISES,1,0.001,98.76,,,,,pendiente_revision
ALIMENTOS POLAR COLOMBIA S A S,1,0.001,98.77,,,,,pendiente_revision
ARMADA NACIONAL FUERZAS MILITARES DE COLOMBIA,1,0.001,98.77,,,,,pendiente_revision
INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL INFOTEP,1,0.001,98.77,,,,,pendiente_revision
UNIVERSIDAD DE PUERTO RICO RECINTO DE RIO PIEDRAS,1,0.001,98.77,,,,,pendiente_revision
UNIVERSIDAD DE SASKATCHEWAN,1,0.001,98.77,,,,,pendiente_revision
MASSACHUSETTS GENERAL HOSPITAL HARVARD MEDICAL SCHOOL,1,0.001,98.77,,,,,pendiente_revision
DEPARTAMENTO DISTRITAL DE SALUD DE BARRANQUILLA,1,0.001,98.77,,,,,pendiente_revision
PBX GRUPO DE INVESTIGACION EN COMUNICACION Y CULTURA,1,0.001,98.77,,,,,pendiente_revision
DIME CLINICA NEUROCARDIOVASCULAR,1,0.001,98.77,,,,,pendiente_revision
UNIMEQORL,1,0.001,98.77,,,,,pendiente_revision
CAMINERIACOLOMBIA SAS,1,0.001,98.78,,,,,pendiente_revision
FABA (FUNDACION TECNOLOGICA AUTONOMA DE BOGOTA FABA Y UNIVERSIDAD DE SANTANDER UDES SEDE BOGOTA),1,0.001,98.78,,,,,pendiente_revision
LOPEZ ASOCIADOS ABOGADOS S A S,1,0.001,98.78,,,,,pendiente_revision
FUNDACION REEDUCATIVA PROFUTURO,1,0.001,98.78,,,,,pendiente_revision
BIRMINGHAM CITY UNIVERSITY,1,0.001,98.78,,,,,pendiente_revision
SOCIEDAD COLOMBIANA DE ORQUIDEOLOGIA,1,0.001,98.78,,,,,pendiente_revision
ASOCIACION ALEMANA DE LUCHA AL ENFERMO DE LEPRA Y TUBERCULOSIS,1,0.001,98.78,,,,,pendiente_revision
UUNIVERSIDAD TECNOLOGICA DEL CHOCO,1,0.001,98.78,,,,,pendiente_revision
FUNDACION HISPANOAMERICANA CALI,1,0.001,98.78,,,,,pendiente_revision
UNIVERSITY OF CENTRAL FLORIDA,1,0.001,98.78,,,,,pendiente_revision
RED DE PEDAGOGIA S A S (RED DE PEDAGOGIA SAS),1,0.001,98.79,,,,,pendiente_revision
MINISTERIO DE TRANSPORTE,1,0.001,98.79,,,,,pendiente_revision
UNIVERSITY OF ILLINOIS AT URBABA CHAMPAIGN,1,0.001,98.79,,,,,pendiente_revision
UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,1,0.001,98.79,,,,,pendiente_revision
NEW YORK UNIVERSITY,1,0.001,98.79,,,,,pendiente_revision
SYNERGY PUBLISHERS,1,0.001,98.79,,,,,pendiente_revision
PROSEARCH EUROPE,1,0.001,98.79,,,,,pendiente_revision
THE UNIVERSITY OF NEW SOUTH WALES,1,0.001,98.79,,,,,pendiente_revision
AALTO UNIVERSITY,1,0.001,98.79,,,,,pendiente_revision
SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR ESE,1,0.001,98.79,,,,,pendiente_revision
FACULTAD DE ARTES ASAB UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS (UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS),1,0.001,98.8,,,,,pendiente_revision
AGRO360 SAS,1,0.001,98.8,,,,,pendiente_revision
INVESTIGADORA INDEPENDIENTE,1,0.001,98.8,,,,,pendiente_revision
ANLA AUTORIDAD NACIONAL DE LICENCIAS AMBIENTALES,1,0.001,98.8,,,,,pendiente_revision
INTERNATIONAL SCHOOL OF PENANG,1,0.001,98.8,,,,,pendiente_revision
INSTITUTO COLOMBIANO DEL SISTEMA NERVIOSO CLINICA MONTSERRAT,1,0.001,98.8,,,,,pendiente_revision
INSTITUTO DE ENVEJECIMIENTO,1,0.001,98.8,,,,,pendiente_revision
CORE BIOTECNOLOGIA BIOINGENIERIA S A,1,0.001,98.8,,,,,pendiente_revision
HONEYWELL INC,1,0.001,98.8,,,,,pendiente_revision
MEDICARTE S A,1,0.001,98.8,,,,,pendiente_revision
BIOMINERALESCOL SAS,1,0.001,98.81,,,,,pendiente_revision
ASOCIACION SOCIEDAD COLOMBIANA DE NEUROPSICOLOGIA,1,0.001,98.81,,,,,pendiente_revision
UNIVERSIDADE FEDERAL DO AMAZONAS MANAUS BRASIL,1,0.001,98.81,,,,,pendiente_revision
ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,1,0.001,98.81,,,,,pendiente_revision
TECHNOLOGICAL UNIVERSITY DUBLIN,1,0.001,98.81,,,,,pendiente_revision
GRUPO DE INVESTIGACION EN EDUCACION MATEMATICA MATEMATICA Y ESTADISTICA UP,1,0.001,98.81,,,,,pendiente_revision
MUSEO NACIONAL DE COLOMBIA,1,0.001,98.81,,,,,pendiente_revision
INSTITUTO MAX PLANCK PARA LA BIOGEOQUIMICA,1,0.001,98.81,,,,,pendiente_revision
GRUPO DE ECOLOGIA ANIMAL DE LA UNIVERSIDAD DEL VALLE,1,0.001,98.81,,,,,pendiente_revision
INSTITUCION EDUCATIVA COLEGIO ORIENTAL 26,1,0.001,98.81,,,,,pendiente_revision
UNIVERSITE DE NEUCHATEL,1,0.001,98.82,,,,,pendiente_revision
ALURA ANIMAL HEALTH & NUTRITION SAS,1,0.001,98.82,,,,,pendiente_revision
SERVICIO NACIONAL DE APRENDIZAJE SENA REGIONAL BOLIVAR CENTRO INTERNACIONAL NAUTICO FLUVIAL Y PORTUARIO (SERVICIO NACIONAL DE APRENDIZAJE SENA),1,0.001,98.82,,,,,pendiente_revision
INSTITUCION UNIVERSITARIA MARCO FIDEL SUAREZ,1,0.001,98.82,,,,,pendiente_revision
RANGEL REHABILITACION,1,0.001,98.82,,,,,pendiente_revision
THE UNIVERSITY OF NOTTINGHAM,1,0.001,98.82,,,,,pendiente_revision
BRAINCO SAS,1,0.001,98.82,,,,,pendiente_revision
INTERNATIONAL SOLUTIONS IN BUSINESS EDUCATION STRATEGIES AND TECHNOLOGIES SAS,1,0.001,98.82,,,,,pendiente_revision
ESCUELA NORMAL SUPERIOR FRANCISCO DE PAULA SANTANDER,1,0.001,98.82,,,,,pendiente_revision
BIOLOGIA Y CONTROL DE ENFERMEDADES INFECCIOSAS (UNIVERSIDAD DE ANTIOQUIA),1,0.001,98.82,,,,,pendiente_revision
UNIVERSIDAD DE ANTIOQUIA ESCUELA DE MICROBIOLOGIA,1,0.001,98.83,,,,,pendiente_revision
SERVICIO NACIONAL DE APRENDIZAJE SENA REGIONAL DE BOYACA (SERVICIO NACIONAL DE APRENDIZAJE SENA),1,0.001,98.83,,,,,pendiente_revision
FERMILAB,1,0.001,98.83,,,,,pendiente_revision
THE UNIVERSITY OF TENNESSEE,1,0.001,98.83,,,,,pendiente_revision
RUHRUNIVERSITAT BOCHUM,1,0.001,98.83,,,,,pendiente_revision
IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE,1,0.001,98.83,,,,,pendiente_revision
INGREDIENTES Y PRODUCTOS FUNCIONALES SA,1,0.001,98.83,,,,,pendiente_revision
INSTITUTO DE BIOETICA,1,0.001,98.83,,,,,pendiente_revision
PFIZER S A S,1,0.001,98.83,,,,,pendiente_revision
UNIVERSIDAD DE SALZBURGO - UNIGIS,1,0.001,98.83,,,,,pendiente_revision
INSTITUCION EDUCATIVA INEM JOSE FELIX DE RESTREPO,1,0.001,98.84,,,,,pendiente_revision
FUNDACION CENTRO DE INVESTIGACION Y GESTION DEL CONOCIMIENTO,1,0.001,98.84,,,,,pendiente_revision
INSTITUCION EDUCATIVA BLANQUIZAL,1,0.001,98.84,,,,,pendiente_revision
E S E HOSPITAL MANUEL URIBE ANGEL,1,0.001,98.84,,,,,pendiente_revision
UNIVERSIDAD SANTO TOMAS SEDE BOGOTA,1,0.001,98.84,,,,,pendiente_revision
UNIFORMED SERVICES UNIVERSITY,1,0.001,98.84,,,,,pendiente_revision
CORPORACION INSTITUTO SUPERIOR MARTIN LUTHER KING (UNIVERSIDAD EVANGELICA NICARAGUENSE MARTIN LUTHER KING),1,0.001,98.84,,,,,pendiente_revision
UNIVERSITY OF MASSACHUSETTS AMHERST,1,0.001,98.84,,,,,pendiente_revision
CENTRO DE MICROSCOPIA Y MICROANALISIS,1,0.001,98.84,,,,,pendiente_revision
INSTITUTO TECNICO AGRICOLA DE CACHIRA,1,0.001,98.84,,,,,pendiente_revision
CORPORACION PENSER,1,0.001,98.85,,,,,pendiente_revision
INSTITUCION EDUCATIVA PRODENCIA DAZA,1,0.001,98.85,,,,,pendiente_revision
YARA DE COLOMBIA SA,1,0.001,98.85,,,,,pendiente_revision
DEJUSTICIA,1,0.001,98.85,,,,,pendiente_revision
NELSON MANDELA UNIVERSITY,1,0.001,98.85,,,,,pendiente_revision
JARDIN BOTANICO DE MEDELLIN,1,0.001,98.85,,,,,pendiente_revision
ICF,1,0.001,98.85,,,,,pendiente_revision
UNIVERSIDADE FEDERAL DA BAHIA,1,0.001,98.85,,,,,pendiente_revision
FUNDACION ANA HERRERA DE PARDO,1,0.001,98.85,,,,,pendiente_revision
"CENTRO DE ESTUDIOS DE DERECHO JUSTICIA Y SOCIEDAD (CENTRO DE ESTUDIOS DE DERECHO, JUSTICIA Y SOCIEDAD)",1,0.001,98.85,,,,,pendiente_revision
UNIVERSIDAD NACIONAL DE COLOMBIA SEDE MEDELLIN,1,0.001,98.86,,,,,pendiente_revision
SECRETARIA DE EDUCACION BELLO,1,0.001,98.86,,,,,pendiente_revision
HOSPITAL UNIVERSITARIO INFANTIL DE SAN JOSE,1,0.001,98.86,,,,,pendiente_revision
INALDE,1,0.001,98.86,,,,,pendiente_revision
ASOCIACION IBEROAMERICANA DE ECONOMIA ADMINISTRACION Y MARKETING,1,0.001,98.86,,,,,pendiente_revision
RUTGERS THE STATE UNIVERSITY OF NEW JERSEY,1,0.001,98.86,,,,,pendiente_revision
UNIVERSIDAD SURCOLOMBIANA PROGRAMA DE PSICOLOGIA,1,0.001,98.86,,,,,pendiente_revision
UNILABS ASESORIA E INVESTIGACION SAS,1,0.001,98.86,,,,,pendiente_revision
CENTRO INTERDISCIPLINARIO DE ESTUDIOS SOBRE DESARROLLO (UNIVERSIDAD DE LOS ANDES),1,0.001,98.86,,,,,pendiente_revision
UNIVERSITAT ERLANGEN NURNBERG FRIEDRICH ALEXANDER,1,0.001,98.86,,,,,pendiente_revision
INSTITUTO JOSE ANTONIO GALAN,1,0.001,98.87,,,,,pendiente_revision
UNIVERSIDAD DE ANTIOQUIA GRUPO DE INVEST BIOGENESIS,1,0.001,98.87,,,,,pendiente_revision
CALIFORNIA STATE UNIVERSITY DOMINGUEZ HILLS,1,0.001,98.87,,,,,pendiente_revision
CONCEJO NACIONAL DE CIENCIA Y TECNOLOGIA,1,0.001,98.87,,,,,pendiente_revision
UNIVERSIDAD PONTIFICIA BOLIVARIANA SEDE FLORIDABLANCA (UNIVERSIDAD PONTIFICIA BOLIVARIANA),1,0.001,98.87,,,,,pendiente_revision
UNIDAD NACIONAL PARA LA GESTION DEL RIESGO DE DESASTRES,1,0.001,98.87,,,,,pendiente_revision
CSIC,1,0.001,98.87,,,,,pendiente_revision
CONSULTORIA Y MEDIO AMBIENTE LTDA.,1,0.001,98.87,,,,,pendiente_revision
INSTITUTO NACIONAL DE SALUD PUBLICA DE MEXICO,1,0.001,98.87,,,,,pendiente_revision
HUMAX PHARMACEUTICAL S A S,1,0.001,98.87,,,,,pendiente_revision
UNIDAD DE INVESTIGACION CRIMINAL DE LA DEFENSA,1,0.001,98.88,,,,,pendiente_revision
LEIBNIZINSTITUT FUR NATURSTOFFFORSCHUNG UND INFEKTIONSBIOLOGIE,1,0.001,98.88,,,,,pendiente_revision
INTEL CORPORATION,1,0.001,98.88,,,,,pendiente_revision
SECRETARIA DEPARTAMENTAL DE SALUD DEL VALLE DEL CAUCA (GOBERNACION DEL VALLE DEL CAUCA),1,0.001,98.88,,,,,pendiente_revision
LIFEFACTORS ZONA FRANCA (LIFEFACTORS SAS),1,0.001,98.88,,,,,pendiente_revision
INSTITUTO DE PARASITOLOGIA Y BIOMEDICINA LOPEZ NEIRA,1,0.001,98.88,,,,,pendiente_revision
DARTMOUTH COLLEGE,1,0.001,98.88,,,,,pendiente_revision
INDUSTRIA,1,0.001,98.88,,,,,pendiente_revision
FRANCISCAN UNIVERSITY OF STEUBENVILLE,1,0.001,98.88,,,,,pendiente_revision
CENTRO DE INVESTIGACION EN ECOSISTEMAS DE LA PATAGONIA,1,0.001,98.88,,,,,pendiente_revision
MARQUETTE UNIVERSITY,1,0.001,98.89,,,,,pendiente_revision
SANOFI PASTEUR,1,0.001,98.89,,,,,pendiente_revision
JM DATA LABS,1,0.001,98.89,,,,,pendiente_revision
SUNY DOWNSTATE MEDICAL CENTER,1,0.001,98.89,,,,,pendiente_revision
UNIVERSIDAD DE MICHIGAN,1,0.001,98.89,,,,,pendiente_revision
FUNINDES,1,0.001,98.89,,,,,pendiente_revision
LV CONSULTORES,1,0.001,98.89,,,,,pendiente_revision
ESSEC BUSINESS SCHOOL,1,0.001,98.89,,,,,pendiente_revision
LADYS CONFECCIONES SAS,1,0.001,98.89,,,,,pendiente_revision
CROP ENHANCEMENT INC,1,0.001,98.89,,,,,pendiente_revision
FUNDACION CHILLOA,1,0.001,98.9,,,,,pendiente_revision
INSTITUTO SUPERIOR DE FORMACION DOCENTE SALOME URENA ISFODOSU,1,0.001,98.9,,,,,pendiente_revision
UNITED STATES DEPARTMENT OF AGRICULTURE USDA,1,0.001,98.9,,,,,pendiente_revision
ACKER LEBEN LTDA,1,0.001,98.9,,,,,pendiente_revision
CENTRO INTERNACIONAL DE RESTAURACION NEUROLOGICA,1,0.001,98.9,,,,,pendiente_revision
UNIVERSIDAD DEL VALLE SEDE NORTE DEL CAUCA (UNIVERSIDAD DEL VALLE),1,0.001,98.9,,,,,pendiente_revision
FUNDACION PARA LA INVESTIGACION Y CONSERVACION BIOLOGICA MARINA ECOMARES,1,0.001,98.9,,,,,pendiente_revision
FUNDACION INTERFACE CENTRO DE INNOVACION,1,0.001,98.9,,,,,pendiente_revision
MINERALES INDUSTRIALES S A,1,0.001,98.9,,,,,pendiente_revision
INSTITUTO CIFE S A S,1,0.001,98.9,,,,,pendiente_revision
GENETICA ANIMAL DE COLOMBIA SAS,1,0.001,98.91,,,,,pendiente_revision
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,1,0.001,98.91,,,,,pendiente_revision
GREENCAP,1,0.001,98.91,,,,,pendiente_revision
VIRGINIA COMMONWEALTH UNIVERSITYCOLLEGE OF ENGINEERING,1,0.001,98.91,,,,,pendiente_revision
COLEGIO NACIONAL DE QUIMICOS FARMACEUTICOS DE COLOMBIA,1,0.001,98.91,,,,,pendiente_revision
UNIVERSIDAD DE GUANAJUATO CAMPUS CELAYA SALVATIERRA,1,0.001,98.91,,,,,pendiente_revision
INSTITUCION UNIVERSITARIA AUTONOMA DE LAS AMERCIAS,1,0.001,98.91,,,,,pendiente_revision
FRUBANA SAS,1,0.001,98.91,,,,,pendiente_revision
INSTITUTO DE TECNOLOGIA EN POLIMEROS Y NANOTECNOLOGIA ITPN CONICET UBA,1,0.001,98.91,,,,,pendiente_revision
PROGRAMA PARA EL TRATAMIENTO Y ESTUDIO DE ENFERMEDADES HEMATOLOGICAS Y ONCOLOGICAS DE SANTANDER LTDA,1,0.001,98.91,,,,,pendiente_revision
ASOCIACION COLOMBIANA DE NEUROCIRUGIA,1,0.001,98.92,,,,,pendiente_revision
CREANDO SOLUCIONES INFORMATICAS LTDA,1,0.001,98.92,,,,,pendiente_revision
INSTITUTO NEUMOLOGICO DEL ORIENTE SA,1,0.001,98.92,,,,,pendiente_revision
ELECTROCAQUETA,1,0.001,98.92,,,,,pendiente_revision
MINISTERIO DE AMBIENTE Y DESARROLLO TERRITORIAL,1,0.001,98.92,,,,,pendiente_revision
FUNDACION CENTRO DE FORMACION E INVESTIGACION DE CORDOBA,1,0.001,98.92,,,,,pendiente_revision
HOSPITAL UNIVERSITARIO DEL CARIBE,1,0.001,98.92,,,,,pendiente_revision
MUSEUM FUR NATURKUNDE,1,0.001,98.92,,,,,pendiente_revision
CENTRO DE CIENCIAS GENOMICAS - UNAM,1,0.001,98.92,,,,,pendiente_revision
ITOPF,1,0.001,98.92,,,,,pendiente_revision
UNIVERSIDAD DE CRANFIELD,1,0.001,98.93,,,,,pendiente_revision
INSTITUTO UNIVERSITARIO DE EDUCACION FISICA DE LA UNIVERSIDAD DE ANTIOQUIA (UNIVERSIDAD DE ANTIOQUIA),1,0.001,98.93,,,,,pendiente_revision
ALCALDIA DE SINCELEJO,1,0.001,98.93,,,,,pendiente_revision
HUMBOLDT UNIVERSITY OF BERLIN,1,0.001,98.93,,,,,pendiente_revision
"CENTRO DE ESTUDIOS DE DERECHO JUSTICIA Y SOCIEDAD DEJUSTICIA (CENTRO DE ESTUDIOS DE DERECHO, JUSTICIA Y SOCIEDAD)",1,0.001,98.93,,,,,pendiente_revision
INSTITUTO FRANCES DE ESTUDIOS ANATOLICOS,1,0.001,98.93,,,,,pendiente_revision
GENCELL PHARMA SAS,1,0.001,98.93,,,,,pendiente_revision
INSTITUCION TECNICA COMERCIAL SANTA RITA,1,0.001,98.93,,,,,pendiente_revision
UNIVERSIDAD AUTONOMA DE ENTRE RIOS,1,0.001,98.93,,,,,pendiente_revision
FUNDACION NACIONAL BATUTA,1,0.001,98.93,,,,,pendiente_revision
PROEXCAR SAS,1,0.001,98.94,,,,,pendiente_revision
CETIE-UNIVERSIDAD DE VALLADOLID,1,0.001,98.94,,,,,pendiente_revision
ASOCIACION DE PROFESIONALES EN MEDICINA VETERINARIA Y ZOOTECNIA DE LA AMAZONIA,1,0.001,98.94,,,,,pendiente_revision
ETH ZURICH,1,0.001,98.94,,,,,pendiente_revision
ONU MUJERES,1,0.001,98.94,,,,,pendiente_revision
UNIVERSIDAD AGUSTINIANA,1,0.001,98.94,,,,,pendiente_revision
UNIVERSITY OF MINNESOTA,1,0.001,98.94,,,,,pendiente_revision
UNIVERSITY OF LIEGE,1,0.001,98.94,,,,,pendiente_revision
UNIVERSIDAD DE LAS AMERICAS PUEBLA MEXICO,1,0.001,98.94,,,,,pendiente_revision
UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO,1,0.001,98.94,,,,,pendiente_revision
CENTRO DE INVESTIGACIONES Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL CINVESTAV,1,0.001,98.95,,,,,pendiente_revision
UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN,1,0.001,98.95,,,,,pendiente_revision
OKA CONSULTORES S A S,1,0.001,98.95,,,,,pendiente_revision
CENTRO DE INVESTIGACIONES Y FORMACION AVANZADA CIEACCODEMA (COOPERATIVA DEL MAGISTERIO),1,0.001,98.95,,,,,pendiente_revision
UNIVERSITY OF SUSSEX,1,0.001,98.95,,,,,pendiente_revision
INALDE ESCUELA DE DIRECCION Y NEGOCIOS,1,0.001,98.95,,,,,pendiente_revision
SUPERINTENDENCIA GENERAL DE PUERTOS,1,0.001,98.95,,,,,pendiente_revision
DIDACONTROL SAS,1,0.001,98.95,,,,,pendiente_revision
UNIVERSITE D ORLEANS,1,0.001,98.95,,,,,pendiente_revision
TIP LTDA,1,0.001,98.95,,,,,pendiente_revision
CELSIA S A E S P,1,0.001,98.96,,,,,pendiente_revision
UNIVERSIDAD DE AARHUS,1,0.001,98.96,,,,,pendiente_revision
FUNDACION UNIVERSITARIA CATOLICA,1,0.001,98.96,,,,,pendiente_revision
CORPORACION DE CIENCIA Y TECNOLOGIA AMBIENTAL MACARENIA,1,0.001,98.96,,,,,pendiente_revision
MEDICINA MATERNO FETAL CARTAGENA DE INDIAS DIAGNOSTICO PRENATAL AVANZADO Y TERAPIA FETAL SAS,1,0.001,98.96,,,,,pendiente_revision
RAMA JUDICIAL COLOMBIA,1,0.001,98.96,,,,,pendiente_revision
ROCHE DIAGNOSTICS GMBH,1,0.001,98.96,,,,,pendiente_revision
STANLEY S SCOTT CANCER CENTER LOUISIANA STATE UNIVERSITY HEALTH SCIENCES CENTER,1,0.001,98.96,,,,,pendiente_revision
CENTRO DE AUTOMATIZACION INDUSTRIAL SENA REGIONAL CALDAS (SERVICIO NACIONAL DE APRENDIZAJE SENA),1,0.001,98.96,,,,,pendiente_revision
CENTRO COLOMBIANO DE TECNOLOGIA SAS CECOLTEC SAS,1,0.001,98.96,,,,,pendiente_revision
DIRECCION TERRITORIAL DE SALUD DE CALDAS,1,0.001,98.97,,,,,pendiente_revision
INSTITUCION EDUCATIVA SURORIENTAL DE PEREIRA,1,0.001,98.97,,,,,pendiente_revision
UNIVERSIDAD DE LOS ANDES FACULTAD DE ARQUITECTURA Y DISENO,1,0.001,98.97,,,,,pendiente_revision
ALVARO VARGAS ABOGADOS,1,0.001,98.97,,,,,pendiente_revision
AGENCIA DE ESTADOS UNIDOS PARA EL DESARROLLO INTERNACIONAL COLOMBIA,1,0.001,98.97,,,,,pendiente_revision
UNIVERSITY OF PORTSMOUTH,1,0.001,98.97,,,,,pendiente_revision
ESCUELA NORMAL SUPERIOR SAGRADO CORAZON R,1,0.001,98.97,,,,,pendiente_revision
PHMET PROYECTOS HIDROMETEOROLOGICOS,1,0.001,98.97,,,,,pendiente_revision
PROYECTO DE CONSERVACION DE AGUAS Y TIERRAS COLOMBIA,1,0.001,98.97,,,,,pendiente_revision
PETROMARKERS INC,1,0.001,98.97,,,,,pendiente_revision
HOSPITAL INFANTIL DE MEDELLIN,1,0.001,98.98,,,,,pendiente_revision
D4X INGENIERIA SAS,1,0.001,98.98,,,,,pendiente_revision
UNIVERSIDAD DE BELLAS ARTES Y CIENCIAS DE BOLIVAR,1,0.001,98.98,,,,,pendiente_revision
CENTRO DE BIOLOGIA MARINHA DA UNIVERSIDADE DE SAO PAULO,1,0.001,98.98,,,,,pendiente_revision
UNIVERSITE DE NAMUR,1,0.001,98.98,,,,,pendiente_revision
